txn_id,minute,amount,bank,network,payment_method,merchant,device,risk,route_id,route_base_success_rate,route_base_latency_ms,route_cost_percent,route_success_rate_5m,route_success_rate_15m,route_avg_latency_5m,route_current_load,route_requests_1m,time_since_last_failure,route_flagged_down,bank_route_success_rate_15m,success
12573,1258,4265.12,BOB,UPI,UPI,Shopping,Android,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,0.9310344827586207,0.96875,142.22793103447827,7.0,2.0,2.0,0.0,0.9831967213114754,1
12574,1258,277.56,HDFC,UPI,UPI,Electronics,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.02909090909021,8.0,4.0,16.0,0.0,0.9781618435155414,1
12575,1258,101.11,Axis,UPI,UPI,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.02909090909021,8.0,4.0,16.0,0.0,0.9636030725259022,1
12576,1258,132.54,HDFC,Visa,CARD,Electronics,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.02909090909021,8.0,4.0,16.0,0.0,0.9781618435155414,1
12577,1258,553.71,Axis,Visa,CARD,Electronics,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.75,0.775,343.0859999999986,7.0,3.0,1.0,0.0,0.9096234309623431,1
12578,1258,423.42,SBI,Mastercard,CARD,Food,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9310344827586207,0.96875,142.22793103447827,7.0,2.0,2.0,0.0,0.9682786885245902,1
12579,1258,2046.37,Kotak,UPI,UPI,Food,Android,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.9777777777777777,0.968503937007874,110.59533333333417,10.0,6.0,3.0,0.0,0.9735128777424821,1
12580,1258,247.86,ICICI,UPI,UPI,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9310344827586207,0.96875,142.22793103447827,7.0,2.0,2.0,0.0,0.9492459016393443,1
12581,1258,26.4,BOB,UPI,UPI,Food,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9310344827586207,0.96875,142.22793103447827,7.0,2.0,2.0,0.0,0.9831967213114754,1
12582,1259,483.54,HDFC,Rupay,CARD,Fuel,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.9758064516129032,110.67625000000116,13.0,7.0,4.0,0.0,0.9443721039357147,0
12583,1259,72.35,Axis,Rupay,CARD,Healthcare,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.9758064516129032,110.67625000000116,13.0,7.0,4.0,0.0,0.980644026042583,1
12584,1259,308.82,Kotak,Visa,CARD,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9259259259259259,0.9680851063829787,141.16999999999447,8.0,6.0,3.0,0.0,0.9841851494696239,1
12585,1259,1033.73,SBI,Mastercard,CARD,Fuel,Android,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,0.7619047619047619,0.7608695652173914,347.51523809523843,9.0,6.0,1.0,0.0,0.7768479776847977,0
12586,1259,211.68,ICICI,UPI,UPI,Food,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.82842105263109,8.0,4.0,17.0,0.0,0.9636030725259022,1
12587,1259,219.18,HDFC,UPI,UPI,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9259259259259259,0.9680851063829787,141.16999999999447,8.0,6.0,3.0,0.0,0.9657066902968542,1
12588,1259,432.53,SBI,UPI,UPI,Healthcare,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.9758064516129032,110.67625000000116,13.0,7.0,4.0,0.0,0.9877254799294429,1
12589,1259,108.8,HDFC,Mastercard,CARD,Healthcare,Android,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,0.7619047619047619,0.7608695652173914,347.51523809523843,9.0,6.0,1.0,0.0,0.8709365947859672,0
12590,1259,533.69,HDFC,UPI,UPI,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9259259259259259,0.9680851063829787,141.16999999999447,8.0,6.0,3.0,0.0,0.9657066902968542,1
12591,1259,48.1,BOB,Rupay,CARD,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.9758064516129032,110.67625000000116,13.0,7.0,4.0,0.0,0.9703967457121858,1
12592,1259,29.54,SBI,Mastercard,CARD,Food,iOS,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,0.9259259259259259,0.9680851063829787,141.16999999999447,8.0,6.0,3.0,0.0,0.9657066902968542,1
12593,1259,612.27,Kotak,Mastercard,CARD,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.9758064516129032,110.67625000000116,13.0,7.0,4.0,0.0,0.9748372338553579,1
12594,1259,248.25,Kotak,Mastercard,CARD,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.9758064516129032,110.67625000000116,13.0,7.0,4.0,0.0,0.9748372338553579,0
12595,1259,89.56,SBI,UPI,UPI,Shopping,iOS,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,0.9259259259259259,0.9680851063829787,141.16999999999447,8.0,6.0,3.0,0.0,0.9657066902968542,1
12596,1259,177.68,Kotak,UPI,UPI,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.82842105263109,8.0,4.0,17.0,0.0,0.9590534565916399,1
12597,1259,1119.34,HDFC,Visa,CARD,Food,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.82842105263109,8.0,4.0,17.0,0.0,0.97952672829582,1
12598,1259,971.19,HDFC,UPI,UPI,Shopping,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.82842105263109,8.0,4.0,17.0,0.0,0.97952672829582,1
12599,1259,217.87,Axis,Rupay,CARD,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.9758064516129032,110.67625000000116,13.0,7.0,4.0,0.0,0.980644026042583,1
12600,1259,10.04,HDFC,Visa,CARD,Electronics,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.9758064516129032,110.67625000000116,13.0,7.0,4.0,0.0,0.9443721039357147,1
12601,1259,364.0,HDFC,Rupay,CARD,Food,Android,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.9758064516129032,110.67625000000116,13.0,7.0,4.0,0.0,0.9443721039357147,1
12602,1259,1664.88,BOB,UPI,UPI,Food,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9259259259259259,0.9680851063829787,141.16999999999447,8.0,6.0,3.0,0.0,0.985063752276867,1
12603,1259,271.38,ICICI,Visa,CARD,Food,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.82842105263109,8.0,4.0,17.0,0.0,0.9636030725259022,1
12604,1259,2426.74,HDFC,Visa,CARD,Healthcare,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.82842105263109,8.0,4.0,17.0,0.0,0.97952672829582,1
12605,1259,204.94,SBI,UPI,UPI,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.9758064516129032,110.67625000000116,13.0,7.0,4.0,0.0,0.9877254799294429,1
12606,1259,52.07,HDFC,Visa,CARD,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.82842105263109,8.0,4.0,17.0,0.0,0.97952672829582,1
12607,1259,387.49,ICICI,UPI,UPI,Food,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.82842105263109,8.0,4.0,17.0,0.0,0.9636030725259022,1
12608,1260,13.91,ICICI,Mastercard,CARD,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9302325581395349,0.9606299212598425,110.10720930232796,17.0,10.0,1.0,0.0,0.9544468083971867,1
12609,1260,371.6,ICICI,Rupay,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9302325581395349,0.9606299212598425,110.10720930232796,17.0,10.0,1.0,0.0,0.9544468083971867,1
12610,1260,572.33,ICICI,Mastercard,CARD,Travel,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9285714285714286,0.967741935483871,142.09357142856712,12.0,6.0,4.0,0.0,0.9492459016393443,1
12611,1260,228.16,Axis,Visa,CARD,Healthcare,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,81.84639999999898,12.0,8.0,18.0,0.0,0.9655187002876968,1
12612,1260,2305.58,ICICI,UPI,UPI,Food,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,81.84639999999898,12.0,8.0,18.0,0.0,0.9688026335936305,1
12613,1260,89.27,HDFC,Rupay,CARD,Electronics,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9302325581395349,0.9606299212598425,110.10720930232796,17.0,10.0,1.0,0.0,0.9221498817134924,1
12614,1260,117.24,Axis,Rupay,CARD,Electronics,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9302325581395349,0.9606299212598425,110.10720930232796,17.0,10.0,1.0,0.0,0.9820265956109699,1
12615,1260,307.17,SBI,UPI,UPI,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,81.84639999999898,12.0,8.0,18.0,0.0,0.9748021271333169,1
12616,1260,75.64,ICICI,Visa,CARD,Healthcare,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9302325581395349,0.9606299212598425,110.10720930232796,17.0,10.0,1.0,0.0,0.9544468083971867,1
12617,1260,501.73,SBI,UPI,UPI,Shopping,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,81.84639999999898,12.0,8.0,18.0,0.0,0.9748021271333169,1
12618,1260,112.83,BOB,Mastercard,CARD,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9285714285714286,0.967741935483871,142.09357142856712,12.0,6.0,4.0,0.0,0.9858498705780846,1
12619,1260,78.3,ICICI,Rupay,CARD,Healthcare,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9302325581395349,0.9606299212598425,110.10720930232796,17.0,10.0,1.0,0.0,0.9544468083971867,1
12620,1260,97.23,HDFC,Mastercard,CARD,Shopping,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.6842105263157895,0.717391304347826,344.4594736842126,8.0,2.0,1.0,1.0,0.8324750563244288,1
12621,1260,234.78,SBI,UPI,UPI,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9302325581395349,0.9606299212598425,110.10720930232796,17.0,10.0,1.0,0.0,0.9877254799294429,1
12622,1260,595.77,ICICI,UPI,UPI,Healthcare,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.6842105263157895,0.717391304347826,344.4594736842126,8.0,2.0,1.0,1.0,0.9096234309623431,0
12623,1260,190.13,SBI,UPI,UPI,Food,iOS,HIGH,R1,0.9731147540983607,152.58090273224045,2.1,0.9285714285714286,0.967741935483871,142.09357142856712,12.0,6.0,4.0,0.0,0.9666091458153581,1
12624,1260,102.15,SBI,UPI,UPI,Electronics,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,81.84639999999898,12.0,8.0,18.0,0.0,0.9748021271333169,1
12625,1261,195.97,HDFC,UPI,UPI,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.00479999999982,13.0,5.0,19.0,0.0,0.9788663001763304,1
12626,1261,1743.44,SBI,Visa,CARD,Healthcare,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9545454545454546,0.9659090909090909,142.14272727272262,9.0,3.0,5.0,0.0,0.9666091458153581,1
12627,1261,265.63,ICICI,UPI,UPI,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9411764705882353,0.96,107.2888235294171,17.0,7.0,2.0,0.0,0.958242907697421,1
12628,1261,151.54,ICICI,Mastercard,CARD,Shopping,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9545454545454546,0.9659090909090909,142.14272727272262,9.0,3.0,5.0,0.0,0.9471311475409836,1
12629,1261,236.41,ICICI,UPI,UPI,Healthcare,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9545454545454546,0.9659090909090909,142.14272727272262,9.0,3.0,5.0,0.0,0.9471311475409836,1
12630,1261,486.24,ICICI,Mastercard,CARD,Healthcare,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9545454545454546,0.9659090909090909,142.14272727272262,9.0,3.0,5.0,0.0,0.9471311475409836,1
12631,1261,1897.07,HDFC,UPI,UPI,Electronics,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.00479999999982,13.0,5.0,19.0,0.0,0.9788663001763304,1
12632,1261,161.94,SBI,Visa,CARD,Shopping,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.00479999999982,13.0,5.0,19.0,0.0,0.9766019751952228,1
12633,1261,24.31,Kotak,Mastercard,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9411764705882353,0.96,107.2888235294171,17.0,7.0,2.0,0.0,0.928416413195579,1
12634,1261,2691.71,SBI,UPI,UPI,Healthcare,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9545454545454546,0.9659090909090909,142.14272727272262,9.0,3.0,5.0,0.0,0.9666091458153581,1
12635,1261,148.47,BOB,UPI,UPI,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9411764705882353,0.96,107.2888235294171,17.0,7.0,2.0,0.0,0.9720413709503978,1
12636,1261,3517.05,SBI,Mastercard,CARD,Travel,Android,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,0.9545454545454546,0.9659090909090909,142.14272727272262,9.0,3.0,5.0,0.0,0.9666091458153581,1
12637,1261,237.92,ICICI,Mastercard,CARD,Food,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9545454545454546,0.9659090909090909,142.14272727272262,9.0,3.0,5.0,0.0,0.9471311475409836,1
12638,1261,557.07,HDFC,UPI,UPI,Food,iOS,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,0.6470588235294118,0.717391304347826,350.1700000000042,4.0,2.0,1.0,1.0,0.8709365947859672,1
12639,1261,108.96,BOB,UPI,UPI,Electronics,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.00479999999982,13.0,5.0,19.0,0.0,0.9532039503904456,1
12640,1261,235.05,HDFC,Rupay,CARD,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9411764705882353,0.96,107.2888235294171,17.0,7.0,2.0,0.0,0.9203805608433445,1
12641,1261,65.21,Kotak,UPI,UPI,Fuel,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.00479999999982,13.0,5.0,19.0,0.0,0.9614620767921318,1
12642,1261,122.01,HDFC,Rupay,CARD,Travel,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.9411764705882353,0.96,107.2888235294171,17.0,7.0,2.0,0.0,0.9203805608433445,1
12643,1261,793.4,ICICI,UPI,UPI,Food,Android,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,0.6470588235294118,0.717391304347826,350.1700000000042,4.0,2.0,1.0,1.0,0.8429567642956765,0
12644,1261,47.01,Kotak,Mastercard,CARD,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9545454545454546,0.9659090909090909,142.14272727272262,9.0,3.0,5.0,0.0,0.9831967213114754,1
12645,1261,425.98,SBI,Mastercard,CARD,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9545454545454546,0.9659090909090909,142.14272727272262,9.0,3.0,5.0,0.0,0.9666091458153581,1
12646,1261,761.34,BOB,UPI,UPI,Food,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.00479999999982,13.0,5.0,19.0,0.0,0.9532039503904456,1
12647,1261,316.39,ICICI,Visa,CARD,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9411764705882353,0.96,107.2888235294171,17.0,7.0,2.0,0.0,0.958242907697421,1
12648,1261,1002.8,Kotak,Visa,CARD,Food,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,82.00479999999982,13.0,5.0,19.0,0.0,0.9614620767921318,1
12649,1261,879.32,Axis,Mastercard,CARD,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9411764705882353,0.96,107.2888235294171,17.0,7.0,2.0,0.0,0.9813609139669318,1
12650,1262,278.05,HDFC,Mastercard,CARD,Electronics,iOS,HIGH,R4,0.9644351464435147,189.73578451882847,1.75,0.5333333333333333,0.7021276595744681,351.84600000000404,4.0,2.0,1.0,1.0,0.8757167209050054,1
12651,1262,461.18,ICICI,UPI,UPI,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9459459459459459,0.959349593495935,107.06594594595073,14.0,7.0,3.0,0.0,0.9604406493975568,1
12652,1262,1398.91,BOB,Visa,CARD,Electronics,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9459459459459459,0.959349593495935,107.06594594595073,14.0,7.0,3.0,0.0,0.9735128777424821,1
12653,1262,283.44,HDFC,UPI,UPI,Food,iOS,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,0.5333333333333333,0.7021276595744681,351.84600000000404,4.0,2.0,1.0,1.0,0.8757167209050054,0
12654,1262,151.49,SBI,UPI,UPI,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9459459459459459,0.959349593495935,107.06594594595073,14.0,7.0,3.0,0.0,0.985621276488776,1
12655,1262,365.85,Axis,Visa,CARD,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9459459459459459,0.959349593495935,107.06594594595073,14.0,7.0,3.0,0.0,0.980644026042583,1
12656,1262,152.38,Axis,Visa,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9459459459459459,0.959349593495935,107.06594594595073,14.0,7.0,3.0,0.0,0.980644026042583,1
12657,1262,425.93,HDFC,Visa,CARD,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9459459459459459,0.959349593495935,107.06594594595073,14.0,7.0,3.0,0.0,0.9203805608433445,1
12658,1262,67.78,HDFC,Rupay,CARD,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9459459459459459,0.959349593495935,107.06594594595073,14.0,7.0,3.0,0.0,0.9203805608433445,1
12659,1262,958.31,SBI,UPI,UPI,Food,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9647058823529412,144.0596153846127,12.0,9.0,6.0,0.0,0.9682786885245902,1
12660,1262,434.54,Kotak,Visa,CARD,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9647058823529412,144.0596153846127,12.0,9.0,6.0,0.0,0.9807962529274005,1
12661,1262,152.9,HDFC,UPI,UPI,Travel,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.61500000000004,12.0,7.0,20.0,0.0,0.9788663001763304,1
12662,1262,91.16,SBI,Visa,CARD,Travel,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9459459459459459,0.959349593495935,107.06594594595073,14.0,7.0,3.0,0.0,0.985621276488776,1
12663,1262,535.03,SBI,Mastercard,CARD,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9459459459459459,0.959349593495935,107.06594594595073,14.0,7.0,3.0,0.0,0.985621276488776,1
12664,1262,570.63,HDFC,UPI,UPI,Fuel,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.61500000000004,12.0,7.0,20.0,0.0,0.9788663001763304,1
12665,1262,116.71,ICICI,Mastercard,CARD,Fuel,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9647058823529412,144.0596153846127,12.0,9.0,6.0,0.0,0.9511979823455233,1
12666,1262,256.47,Axis,UPI,UPI,Fuel,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.61500000000004,12.0,7.0,20.0,0.0,0.967242765273312,1
12667,1262,41.58,SBI,Rupay,CARD,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9459459459459459,0.959349593495935,107.06594594595073,14.0,7.0,3.0,0.0,0.985621276488776,1
12668,1263,21.43,SBI,Mastercard,CARD,Fuel,Android,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,144.74037037037002,12.0,3.0,7.0,0.0,0.9682786885245902,1
12669,1263,277.4,Kotak,UPI,UPI,Healthcare,Web,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.58555555555547,10.0,3.0,21.0,0.0,0.9636030725259022,1
12670,1263,2275.68,SBI,Visa,CARD,Fuel,Web,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.58555555555547,10.0,3.0,21.0,0.0,0.9715154480637496,1
12671,1263,646.61,ICICI,Visa,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9512195121951219,0.9606299212598425,106.27317073171186,17.0,10.0,4.0,0.0,0.9593714777596529,1
12672,1263,487.59,Axis,UPI,UPI,Healthcare,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,144.74037037037002,12.0,3.0,7.0,0.0,0.9841851494696239,1
12673,1263,125.66,BOB,UPI,UPI,Food,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.58555555555547,10.0,3.0,21.0,0.0,0.9590534565916399,1
12674,1263,719.71,BOB,Visa,CARD,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9512195121951219,0.9606299212598425,106.27317073171186,17.0,10.0,4.0,0.0,0.9735128777424821,1
12675,1263,276.91,HDFC,UPI,UPI,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,144.74037037037002,12.0,3.0,7.0,0.0,0.9530054644808743,1
12676,1263,1152.6,Kotak,UPI,UPI,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9512195121951219,0.9606299212598425,106.27317073171186,17.0,10.0,4.0,0.0,0.924837233855358,1
12677,1263,1851.26,Kotak,UPI,UPI,Electronics,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,144.74037037037002,12.0,3.0,7.0,0.0,0.9820765027322405,1
12678,1263,1084.59,Kotak,UPI,UPI,Shopping,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.58555555555547,10.0,3.0,21.0,0.0,0.9636030725259022,1
12679,1263,3804.49,HDFC,Mastercard,CARD,Travel,Android,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,144.74037037037002,12.0,3.0,7.0,0.0,0.9530054644808743,1
12680,1263,281.68,HDFC,UPI,UPI,Electronics,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9512195121951219,0.9606299212598425,106.27317073171186,17.0,10.0,4.0,0.0,0.9221498817134924,0
12681,1263,40.02,HDFC,Rupay,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9512195121951219,0.9606299212598425,106.27317073171186,17.0,10.0,4.0,0.0,0.9221498817134924,1
12682,1263,161.64,HDFC,UPI,UPI,Fuel,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,144.74037037037002,12.0,3.0,7.0,0.0,0.9530054644808743,1
12683,1263,6383.18,HDFC,Visa,CARD,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,144.74037037037002,12.0,3.0,7.0,0.0,0.9530054644808743,1
12684,1263,1713.75,HDFC,UPI,UPI,Healthcare,Web,HIGH,R4,0.9644351464435147,189.73578451882847,1.75,0.5,0.6739130434782609,354.2942857142895,4.0,2.0,1.0,1.0,0.8444411237298267,1
12685,1263,471.28,Kotak,Rupay,CARD,Food,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.9512195121951219,0.9606299212598425,106.27317073171186,17.0,10.0,4.0,0.0,0.924837233855358,1
12686,1263,80.88,HDFC,UPI,UPI,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,144.74037037037002,12.0,3.0,7.0,0.0,0.9530054644808743,1
12687,1263,149.75,Kotak,UPI,UPI,Fuel,iOS,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.58555555555547,10.0,3.0,21.0,0.0,0.9636030725259022,1
12688,1263,944.97,HDFC,UPI,UPI,Travel,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9512195121951219,0.9606299212598425,106.27317073171186,17.0,10.0,4.0,0.0,0.9221498817134924,1
12689,1263,327.33,SBI,Mastercard,CARD,Travel,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,144.74037037037002,12.0,3.0,7.0,0.0,0.9682786885245902,1
12690,1263,86.94,ICICI,Mastercard,CARD,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,144.74037037037002,12.0,3.0,7.0,0.0,0.9511979823455233,1
12691,1263,299.83,SBI,UPI,UPI,Fuel,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,144.74037037037002,12.0,3.0,7.0,0.0,0.9682786885245902,1
12692,1264,1272.83,SBI,UPI,UPI,Shopping,iOS,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.52392857142902,8.0,5.0,22.0,0.0,0.9727023043944266,1
12693,1264,145.15,SBI,Rupay,CARD,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.926829268292683,0.9606299212598425,107.2270731707359,17.0,7.0,1.0,0.0,0.9860206854751988,1
12694,1264,17.74,Axis,Visa,CARD,Shopping,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.4444444444444444,0.6818181818181818,351.2677777777814,3.0,1.0,2.0,1.0,0.9152719665271967,1
12695,1264,64.47,Axis,Rupay,CARD,Healthcare,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.926829268292683,0.9606299212598425,107.2270731707359,17.0,7.0,1.0,0.0,0.9813609139669318,1
12696,1264,436.21,HDFC,Visa,CARD,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.926829268292683,0.9606299212598425,107.2270731707359,17.0,7.0,1.0,0.0,0.9221498817134924,1
12697,1264,213.88,HDFC,UPI,UPI,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.926829268292683,0.9606299212598425,107.2270731707359,17.0,7.0,1.0,0.0,0.9221498817134924,1
12698,1264,320.3,SBI,Mastercard,CARD,Electronics,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.4444444444444444,0.6818181818181818,351.2677777777814,3.0,1.0,2.0,1.0,0.697350069735007,1
12699,1264,91.15,ICICI,Mastercard,CARD,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.926829268292683,0.9606299212598425,107.2270731707359,17.0,7.0,1.0,0.0,0.9593714777596529,1
12700,1264,5738.29,ICICI,UPI,UPI,Food,Android,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,0.4444444444444444,0.6818181818181818,351.2677777777814,3.0,1.0,2.0,1.0,0.7902719665271967,0
